instrument_token,last_price,symbol,timestamp
2885,1475.8,NSE:RELIANCE,2025-06-26 09:38:15.910349
2885,1476.2,NSE:RELIANCE,2025-06-26 09:38:21.020583
2885,1476.2,NSE:RELIANCE,2025-06-26 09:38:26.067689
2885,1476.3,NSE:RELIANCE,2025-06-26 09:38:31.114237
2885,1476.7,NSE:RELIANCE,2025-06-26 09:38:36.228870
2885,1476.7,NSE:RELIANCE,2025-06-26 09:38:41.315728
2885,1476.9,NSE:RELIANCE,2025-06-26 09:38:46.360801
2885,1476.9,NSE:RELIANCE,2025-06-26 09:38:51.404298
2885,1476.9,NSE:RELIANCE,2025-06-26 09:38:56.512912
2885,1476.8,NSE:RELIANCE,2025-06-26 09:39:01.606416
2885,1476.5,NSE:RELIANCE,2025-06-26 09:39:06.673717
2885,1476.6,NSE:RELIANCE,2025-06-26 09:39:11.743132
2885,1476.6,NSE:RELIANCE,2025-06-26 09:39:16.788350
2885,1476.6,NSE:RELIANCE,2025-06-26 09:39:21.838257
2885,1475.8,NSE:RELIANCE,2025-06-26 09:39:26.942364
2885,1476.0,NSE:RELIANCE,2025-06-26 09:39:31.988914
2885,1475.8,NSE:RELIANCE,2025-06-26 09:39:37.032226
2885,1475.8,NSE:RELIANCE,2025-06-26 09:39:42.102180
2885,1475.9,NSE:RELIANCE,2025-06-26 09:39:48.041941
2885,1475.8,NSE:RELIANCE,2025-06-26 09:39:53.119311
2885,1476.2,NSE:RELIANCE,2025-06-26 09:39:58.200698
2885,1476.2,NSE:RELIANCE,2025-06-26 09:40:03.308672
2885,1476.0,NSE:RELIANCE,2025-06-26 09:40:08.634460
2885,1476.0,NSE:RELIANCE,2025-06-26 09:40:13.678543
2885,1476.3,NSE:RELIANCE,2025-06-26 09:40:18.725638
2885,1476.0,NSE:RELIANCE,2025-06-26 09:40:23.843347
2885,1476.2,NSE:RELIANCE,2025-06-26 09:40:28.894266
2885,1476.0,NSE:RELIANCE,2025-06-26 09:40:34.177689
2885,1475.9,NSE:RELIANCE,2025-06-26 09:40:39.221486
2885,1475.7,NSE:RELIANCE,2025-06-26 09:40:44.322490
2885,1475.8,NSE:RELIANCE,2025-06-26 09:40:49.403439
2885,1475.8,NSE:RELIANCE,2025-06-26 09:40:54.447972
2885,1475.7,NSE:RELIANCE,2025-06-26 09:40:59.508306
2885,1475.4,NSE:RELIANCE,2025-06-26 09:41:04.772711
2885,1475.3,NSE:RELIANCE,2025-06-26 09:41:09.845221
2885,1474.9,NSE:RELIANCE,2025-06-26 09:41:14.890525
2885,1474.9,NSE:RELIANCE,2025-06-26 09:41:19.934744
2885,1474.6,NSE:RELIANCE,2025-06-26 09:41:24.980227
2885,1475.0,NSE:RELIANCE,2025-06-26 09:41:30.025725
2885,1474.6,NSE:RELIANCE,2025-06-26 09:41:35.115882
2885,1475.0,NSE:RELIANCE,2025-06-26 09:41:40.160325
2885,1475.3,NSE:RELIANCE,2025-06-26 09:41:45.209743
2885,1475.7,NSE:RELIANCE,2025-06-26 09:41:50.254372
2885,1475.2,NSE:RELIANCE,2025-06-26 09:41:55.301271
2885,1475.3,NSE:RELIANCE,2025-06-26 09:42:00.371036
2885,1475.0,NSE:RELIANCE,2025-06-26 09:42:05.576074
2885,1474.9,NSE:RELIANCE,2025-06-26 09:42:10.648280
2885,1475.0,NSE:RELIANCE,2025-06-26 09:42:15.696675
2885,1475.0,NSE:RELIANCE,2025-06-26 09:42:20.743130
2885,1474.9,NSE:RELIANCE,2025-06-26 09:42:25.789651
2885,1474.8,NSE:RELIANCE,2025-06-26 09:42:30.852451
2885,1474.6,NSE:RELIANCE,2025-06-26 09:42:35.904247
2885,1474.5,NSE:RELIANCE,2025-06-26 09:42:40.962868
2885,1474.6,NSE:RELIANCE,2025-06-26 09:42:46.020438
2885,1474.6,NSE:RELIANCE,2025-06-26 09:42:51.129798
2885,1474.6,NSE:RELIANCE,2025-06-26 09:42:56.176459
2885,1474.3,NSE:RELIANCE,2025-06-26 09:43:06.379090
2885,1474.6,NSE:RELIANCE,2025-06-26 09:43:11.444375
2885,1474.4,NSE:RELIANCE,2025-06-26 09:43:16.488452
2885,1474.1,NSE:RELIANCE,2025-06-26 09:43:21.533101
2885,1474.3,NSE:RELIANCE,2025-06-26 09:43:26.585885
2885,1474.6,NSE:RELIANCE,2025-06-26 09:43:31.683808
2885,1475.5,NSE:RELIANCE,2025-06-26 09:43:36.729539
2885,1475.4,NSE:RELIANCE,2025-06-26 09:43:41.981559
2885,1474.8,NSE:RELIANCE,2025-06-26 09:43:47.027758
2885,1474.6,NSE:RELIANCE,2025-06-26 09:43:52.073663
2885,1475.0,NSE:RELIANCE,2025-06-26 09:43:57.119875
2885,1474.6,NSE:RELIANCE,2025-06-26 09:44:02.166220
2885,1474.6,NSE:RELIANCE,2025-06-26 09:44:07.269710
2885,1475.0,NSE:RELIANCE,2025-06-26 09:44:12.332775
2885,1474.7,NSE:RELIANCE,2025-06-26 09:44:17.382397
2885,1475.3,NSE:RELIANCE,2025-06-26 09:44:22.432069
2885,1474.8,NSE:RELIANCE,2025-06-26 09:44:27.476413
2885,1474.6,NSE:RELIANCE,2025-06-26 09:44:32.566810
2885,1474.8,NSE:RELIANCE,2025-06-26 09:44:37.624786
2885,1474.8,NSE:RELIANCE,2025-06-26 09:44:42.668388
2885,1474.9,NSE:RELIANCE,2025-06-26 09:44:47.711521
2885,1474.9,NSE:RELIANCE,2025-06-26 09:44:52.854483
2885,1475.0,NSE:RELIANCE,2025-06-26 09:44:57.900359
2885,1474.8,NSE:RELIANCE,2025-06-26 09:45:02.959819
2885,1474.9,NSE:RELIANCE,2025-06-26 09:45:08.088970
2885,1475.4,NSE:RELIANCE,2025-06-26 09:45:13.156084
2885,1475.8,NSE:RELIANCE,2025-06-26 09:45:18.201282
2885,1476.0,NSE:RELIANCE,2025-06-26 09:45:23.244647
2885,1476.0,NSE:RELIANCE,2025-06-26 09:45:28.289747
2885,1476.0,NSE:RELIANCE,2025-06-26 09:45:33.352085
2885,1475.9,NSE:RELIANCE,2025-06-26 09:45:38.421443
2885,1475.7,NSE:RELIANCE,2025-06-26 09:45:43.466439
2885,1475.9,NSE:RELIANCE,2025-06-26 09:45:48.510367
2885,1475.6,NSE:RELIANCE,2025-06-26 09:45:53.619731
2885,1476.0,NSE:RELIANCE,2025-06-26 09:45:58.664768
2885,1476.1,NSE:RELIANCE,2025-06-26 09:46:03.711442
2885,1476.0,NSE:RELIANCE,2025-06-26 09:46:08.815473
2885,1476.0,NSE:RELIANCE,2025-06-26 09:46:13.883607
2885,1476.0,NSE:RELIANCE,2025-06-26 09:46:18.931370
2885,1476.2,NSE:RELIANCE,2025-06-26 09:46:23.974775
2885,1476.2,NSE:RELIANCE,2025-06-26 09:46:29.018506
2885,1476.2,NSE:RELIANCE,2025-06-26 09:46:34.064134
2885,1476.2,NSE:RELIANCE,2025-06-26 09:46:39.112513
2885,1476.1,NSE:RELIANCE,2025-06-26 09:46:44.157747
2885,1476.1,NSE:RELIANCE,2025-06-26 09:46:49.202614
2885,1475.7,NSE:RELIANCE,2025-06-26 09:46:54.250404
2885,1475.8,NSE:RELIANCE,2025-06-26 09:46:59.323320
2885,1476.1,NSE:RELIANCE,2025-06-26 09:47:04.370030
2885,1476.1,NSE:RELIANCE,2025-06-26 09:47:09.491327
2885,1476.2,NSE:RELIANCE,2025-06-26 09:47:14.603330
2885,1476.0,NSE:RELIANCE,2025-06-26 09:47:19.651364
2885,1476.1,NSE:RELIANCE,2025-06-26 09:47:24.695768
2885,1476.0,NSE:RELIANCE,2025-06-26 09:47:29.738930
2885,1476.0,NSE:RELIANCE,2025-06-26 09:47:34.784852
2885,1476.1,NSE:RELIANCE,2025-06-26 09:47:39.932060
2885,1476.0,NSE:RELIANCE,2025-06-26 09:47:44.994068
2885,1476.0,NSE:RELIANCE,2025-06-26 09:47:50.038541
2885,1476.0,NSE:RELIANCE,2025-06-26 09:47:55.095195
2885,1476.3,NSE:RELIANCE,2025-06-26 09:48:00.140976
2885,1476.7,NSE:RELIANCE,2025-06-26 09:48:05.186621
2885,1476.8,NSE:RELIANCE,2025-06-26 09:48:10.381516
2885,1477.0,NSE:RELIANCE,2025-06-26 09:48:15.456813
2885,1477.0,NSE:RELIANCE,2025-06-26 09:48:20.501995
2885,1477.0,NSE:RELIANCE,2025-06-26 09:48:25.586071
2885,1477.0,NSE:RELIANCE,2025-06-26 09:48:30.640874
2885,1477.5,NSE:RELIANCE,2025-06-26 09:48:35.689913
2885,1477.5,NSE:RELIANCE,2025-06-26 09:48:40.792675
2885,1477.6,NSE:RELIANCE,2025-06-26 09:48:45.839435
2885,1477.2,NSE:RELIANCE,2025-06-26 09:48:50.883794
2885,1477.2,NSE:RELIANCE,2025-06-26 09:48:55.955021
2885,1477.5,NSE:RELIANCE,2025-06-26 09:49:01.019777
2885,1477.2,NSE:RELIANCE,2025-06-26 09:49:06.065328
2885,1477.4,NSE:RELIANCE,2025-06-26 09:49:11.164512
2885,1477.5,NSE:RELIANCE,2025-06-26 09:49:16.235422
2885,1477.5,NSE:RELIANCE,2025-06-26 09:49:21.284315
2885,1477.5,NSE:RELIANCE,2025-06-26 09:49:26.332090
2885,1477.4,NSE:RELIANCE,2025-06-26 09:49:31.393690
2885,1477.5,NSE:RELIANCE,2025-06-26 09:49:36.443909
2885,1477.5,NSE:RELIANCE,2025-06-26 09:49:41.487876
2885,1477.3,NSE:RELIANCE,2025-06-26 09:49:46.534415
2885,1477.5,NSE:RELIANCE,2025-06-26 09:49:51.604031
2885,1477.5,NSE:RELIANCE,2025-06-26 09:49:56.649471
2885,1477.5,NSE:RELIANCE,2025-06-26 09:50:01.699160
2885,1477.5,NSE:RELIANCE,2025-06-26 09:50:06.744742
2885,1477.5,NSE:RELIANCE,2025-06-26 09:50:11.841853
